n_intervals,mean_rr_ms,mean_hr_bpm,rmssd_ms,sdnn_ms,pnn50_pct,min_rr_ms,max_rr_ms,window_start,window_end
60,900.9,66.6000666000666,41.72529209005013,94.04411153950169,20.33898305084746,729.0,1145.0,2026-04-03 03:38:35+00:00,2026-04-03 03:39:35+00:00
60,929.2333333333333,64.5693582523227,41.15823125451335,85.58381097243198,18.64406779661017,736.0,1145.0,2026-04-03 03:38:45+00:00,2026-04-03 03:39:45+00:00
60,957.0833333333334,62.69046582498911,38.58778238189573,77.58610125109155,13.559322033898304,795.0,1145.0,2026-04-03 03:38:55+00:00,2026-04-03 03:39:55+00:00
60,983.5166666666667,61.00557523173646,44.572355953597935,54.51838180652704,16.94915254237288,861.0,1145.0,2026-04-03 03:39:05+00:00,2026-04-03 03:40:05+00:00
60,973.7666666666667,61.616403655906616,48.12959201072293,58.42055787067513,20.33898305084746,792.0,1145.0,2026-04-03 03:39:15+00:00,2026-04-03 03:40:15+00:00
60,964.05,62.23743581764432,49.48052176259164,60.50477639080814,23.728813559322035,792.0,1145.0,2026-04-03 03:39:25+00:00,2026-04-03 03:40:25+00:00
60,979.5333333333333,61.25365820458722,49.903975589736504,63.30085994721159,23.728813559322035,792.0,1162.0,2026-04-03 03:39:35+00:00,2026-04-03 03:40:35+00:00
60,984.4333333333333,60.94876917346697,50.64264967496956,65.47592821137584,25.423728813559322,792.0,1162.0,2026-04-03 03:39:45+00:00,2026-04-03 03:40:45+00:00
60,975.9166666666666,61.480659209290415,54.13276209656579,67.3456280379002,30.508474576271187,792.0,1162.0,2026-04-03 03:39:55+00:00,2026-04-03 03:40:55+00:00
60,972.0833333333334,61.72310330047149,52.726348219938096,65.21679404868581,28.8135593220339,792.0,1162.0,2026-04-03 03:40:05+00:00,2026-04-03 03:41:05+00:00
60,975.1,61.532150548661676,53.023819399669925,63.58837437717843,27.11864406779661,828.0,1162.0,2026-04-03 03:40:15+00:00,2026-04-03 03:41:15+00:00
60,979.1,61.28076805229292,51.8743592976566,59.23515332832783,25.423728813559322,828.0,1162.0,2026-04-03 03:40:25+00:00,2026-04-03 03:41:25+00:00
