anchor_timestamp,beat_timestamp,rr_s,rr_ms,source
2026-04-06 04:16:27+00:00,2026-04-06 04:16:27+00:00,0.799,799.0,record.hrv_btb
2026-04-06 04:16:28+00:00,2026-04-06 04:16:28+00:00,0.794,794.0,record.hrv_btb
2026-04-06 04:16:29+00:00,2026-04-06 04:16:29+00:00,0.763,763.0,record.hrv_btb
2026-04-06 04:16:30+00:00,2026-04-06 04:16:30+00:00,0.75,750.0,record.hrv_btb
2026-04-06 04:16:31+00:00,2026-04-06 04:16:31+00:00,0.765,765.0,record.hrv_btb
2026-04-06 04:16:32+00:00,2026-04-06 04:16:32+00:00,0.765,765.0,record.hrv_btb
2026-04-06 04:16:33+00:00,2026-04-06 04:16:33+00:00,0.767,767.0,record.hrv_btb
2026-04-06 04:16:34+00:00,2026-04-06 04:16:34+00:00,0.767,767.0,record.hrv_btb
2026-04-06 04:16:35+00:00,2026-04-06 04:16:35+00:00,0.757,757.0,record.hrv_btb
2026-04-06 04:16:36+00:00,2026-04-06 04:16:36+00:00,0.772,772.0,record.hrv_btb
2026-04-06 04:16:37+00:00,2026-04-06 04:16:37+00:00,0.805,805.0,record.hrv_btb
2026-04-06 04:16:38+00:00,2026-04-06 04:16:38+00:00,0.811,811.0,record.hrv_btb
2026-04-06 04:16:39+00:00,2026-04-06 04:16:39+00:00,0.812,812.0,record.hrv_btb
2026-04-06 04:16:40+00:00,2026-04-06 04:16:40+00:00,0.817,817.0,record.hrv_btb
2026-04-06 04:16:41+00:00,2026-04-06 04:16:41+00:00,0.842,842.0,record.hrv_btb
2026-04-06 04:16:42+00:00,2026-04-06 04:16:42+00:00,0.839,839.0,record.hrv_btb
2026-04-06 04:16:43+00:00,2026-04-06 04:16:43+00:00,0.839,839.0,record.hrv_btb
2026-04-06 04:16:44+00:00,2026-04-06 04:16:44+00:00,0.837,837.0,record.hrv_btb
2026-04-06 04:16:45+00:00,2026-04-06 04:16:45+00:00,0.845,845.0,record.hrv_btb
2026-04-06 04:16:46+00:00,2026-04-06 04:16:46+00:00,0.845,845.0,record.hrv_btb
2026-04-06 04:16:47+00:00,2026-04-06 04:16:47+00:00,0.845,845.0,record.hrv_btb
