anchor_timestamp,beat_timestamp,rr_s,rr_ms,source
2026-04-04 04:25:47+00:00,2026-04-04 04:25:47+00:00,0.823,823.0,record.hrv_btb
2026-04-04 04:25:48+00:00,2026-04-04 04:25:48+00:00,0.821,821.0,record.hrv_btb
2026-04-04 04:25:49+00:00,2026-04-04 04:25:49+00:00,0.828,828.0,record.hrv_btb
2026-04-04 04:25:50+00:00,2026-04-04 04:25:50+00:00,0.846,846.0,record.hrv_btb
2026-04-04 04:25:51+00:00,2026-04-04 04:25:51+00:00,0.856,856.0,record.hrv_btb
2026-04-04 04:25:52+00:00,2026-04-04 04:25:52+00:00,0.863,863.0,record.hrv_btb
2026-04-04 04:25:53+00:00,2026-04-04 04:25:53+00:00,0.87,870.0,record.hrv_btb
2026-04-04 04:25:54+00:00,2026-04-04 04:25:54+00:00,0.87,870.0,record.hrv_btb
2026-04-04 04:25:55+00:00,2026-04-04 04:25:55+00:00,0.859,859.0,record.hrv_btb
2026-04-04 04:25:56+00:00,2026-04-04 04:25:56+00:00,0.855,855.0,record.hrv_btb
2026-04-04 04:25:57+00:00,2026-04-04 04:25:57+00:00,0.855,855.0,record.hrv_btb
2026-04-04 04:25:58+00:00,2026-04-04 04:25:58+00:00,0.855,855.0,record.hrv_btb
2026-04-04 04:25:59+00:00,2026-04-04 04:25:59+00:00,0.855,855.0,record.hrv_btb
2026-04-04 04:26:00+00:00,2026-04-04 04:26:00+00:00,0.855,855.0,record.hrv_btb
2026-04-04 04:26:01+00:00,2026-04-04 04:26:01+00:00,0.855,855.0,record.hrv_btb
2026-04-04 04:26:02+00:00,2026-04-04 04:26:02+00:00,0.79,790.0,record.hrv_btb
2026-04-04 04:26:03+00:00,2026-04-04 04:26:03+00:00,0.809,809.0,record.hrv_btb
2026-04-04 04:26:04+00:00,2026-04-04 04:26:04+00:00,0.809,809.0,record.hrv_btb
2026-04-04 04:26:05+00:00,2026-04-04 04:26:05+00:00,0.809,809.0,record.hrv_btb
2026-04-04 04:26:06+00:00,2026-04-04 04:26:06+00:00,0.809,809.0,record.hrv_btb
2026-04-04 04:26:07+00:00,2026-04-04 04:26:07+00:00,0.887,887.0,record.hrv_btb
2026-04-04 04:26:08+00:00,2026-04-04 04:26:08+00:00,0.887,887.0,record.hrv_btb
2026-04-04 04:26:09+00:00,2026-04-04 04:26:09+00:00,0.887,887.0,record.hrv_btb
2026-04-04 04:26:10+00:00,2026-04-04 04:26:10+00:00,0.887,887.0,record.hrv_btb
2026-04-04 04:26:11+00:00,2026-04-04 04:26:11+00:00,0.887,887.0,record.hrv_btb
2026-04-04 04:26:12+00:00,2026-04-04 04:26:12+00:00,0.887,887.0,record.hrv_btb
2026-04-04 04:26:13+00:00,2026-04-04 04:26:13+00:00,0.789,789.0,record.hrv_btb
2026-04-04 04:26:14+00:00,2026-04-04 04:26:14+00:00,0.776,776.0,record.hrv_btb
2026-04-04 04:26:15+00:00,2026-04-04 04:26:15+00:00,0.77,770.0,record.hrv_btb
2026-04-04 04:26:16+00:00,2026-04-04 04:26:16+00:00,0.776,776.0,record.hrv_btb
2026-04-04 04:26:17+00:00,2026-04-04 04:26:17+00:00,0.776,776.0,record.hrv_btb
2026-04-04 04:26:18+00:00,2026-04-04 04:26:18+00:00,0.776,776.0,record.hrv_btb
2026-04-04 04:26:19+00:00,2026-04-04 04:26:19+00:00,0.763,763.0,record.hrv_btb
2026-04-04 04:26:20+00:00,2026-04-04 04:26:20+00:00,0.749,749.0,record.hrv_btb
2026-04-04 04:26:21+00:00,2026-04-04 04:26:21+00:00,0.756,756.0,record.hrv_btb
2026-04-04 04:26:22+00:00,2026-04-04 04:26:22+00:00,0.778,778.0,record.hrv_btb
2026-04-04 04:26:23+00:00,2026-04-04 04:26:23+00:00,0.791,791.0,record.hrv_btb
2026-04-04 04:26:24+00:00,2026-04-04 04:26:24+00:00,0.809,809.0,record.hrv_btb
2026-04-04 04:26:25+00:00,2026-04-04 04:26:25+00:00,0.89,890.0,record.hrv_btb
2026-04-04 04:26:26+00:00,2026-04-04 04:26:26+00:00,0.89,890.0,record.hrv_btb
2026-04-04 04:26:27+00:00,2026-04-04 04:26:27+00:00,0.89,890.0,record.hrv_btb
2026-04-04 04:26:28+00:00,2026-04-04 04:26:28+00:00,0.89,890.0,record.hrv_btb
2026-04-04 04:26:29+00:00,2026-04-04 04:26:29+00:00,0.89,890.0,record.hrv_btb
2026-04-04 04:26:30+00:00,2026-04-04 04:26:30+00:00,0.89,890.0,record.hrv_btb
2026-04-04 04:26:31+00:00,2026-04-04 04:26:31+00:00,0.89,890.0,record.hrv_btb
2026-04-04 04:26:32+00:00,2026-04-04 04:26:32+00:00,0.89,890.0,record.hrv_btb
2026-04-04 04:26:33+00:00,2026-04-04 04:26:33+00:00,0.732,732.0,record.hrv_btb
2026-04-04 04:26:34+00:00,2026-04-04 04:26:34+00:00,0.769,769.0,record.hrv_btb
2026-04-04 04:26:35+00:00,2026-04-04 04:26:35+00:00,0.778,778.0,record.hrv_btb
2026-04-04 04:26:36+00:00,2026-04-04 04:26:36+00:00,0.796,796.0,record.hrv_btb
2026-04-04 04:26:37+00:00,2026-04-04 04:26:37+00:00,0.805,805.0,record.hrv_btb
2026-04-04 04:26:38+00:00,2026-04-04 04:26:38+00:00,0.837,837.0,record.hrv_btb
2026-04-04 04:26:39+00:00,2026-04-04 04:26:39+00:00,0.821,821.0,record.hrv_btb
2026-04-04 04:26:40+00:00,2026-04-04 04:26:40+00:00,0.821,821.0,record.hrv_btb
2026-04-04 04:26:41+00:00,2026-04-04 04:26:41+00:00,0.828,828.0,record.hrv_btb
2026-04-04 04:26:42+00:00,2026-04-04 04:26:42+00:00,0.855,855.0,record.hrv_btb
2026-04-04 04:26:43+00:00,2026-04-04 04:26:43+00:00,0.94,940.0,record.hrv_btb
2026-04-04 04:26:44+00:00,2026-04-04 04:26:44+00:00,0.94,940.0,record.hrv_btb
2026-04-04 04:26:45+00:00,2026-04-04 04:26:45+00:00,0.94,940.0,record.hrv_btb
2026-04-04 04:26:46+00:00,2026-04-04 04:26:46+00:00,0.94,940.0,record.hrv_btb
2026-04-04 04:26:47+00:00,2026-04-04 04:26:47+00:00,0.94,940.0,record.hrv_btb
2026-04-04 04:26:48+00:00,2026-04-04 04:26:48+00:00,0.818,818.0,record.hrv_btb
2026-04-04 04:26:49+00:00,2026-04-04 04:26:49+00:00,0.829,829.0,record.hrv_btb
2026-04-04 04:26:50+00:00,2026-04-04 04:26:50+00:00,0.829,829.0,record.hrv_btb
2026-04-04 04:26:51+00:00,2026-04-04 04:26:51+00:00,0.829,829.0,record.hrv_btb
