n_intervals,mean_rr_ms,mean_hr_bpm,rmssd_ms,sdnn_ms,pnn50_pct,min_rr_ms,max_rr_ms,window_start,window_end
60,895.0,67.0391061452514,38.09510845417812,50.66908260668817,13.559322033898304,692.0,976.0,2026-03-29 04:21:46+00:00,2026-03-29 04:22:46+00:00
60,890.9,67.34762599618364,37.4093254031484,48.409517204080885,13.559322033898304,692.0,976.0,2026-03-29 04:21:56+00:00,2026-03-29 04:22:56+00:00
60,883.3,67.92709158836183,34.61213659975356,47.046064696102164,8.47457627118644,692.0,958.0,2026-03-29 04:22:06+00:00,2026-03-29 04:23:06+00:00
60,877.3,68.39165621794142,29.578106882957556,43.6889234692079,10.16949152542373,692.0,958.0,2026-03-29 04:22:16+00:00,2026-03-29 04:23:16+00:00
60,880.6333333333333,68.13278322419471,27.85221288716328,34.34469670983274,10.16949152542373,811.0,958.0,2026-03-29 04:22:26+00:00,2026-03-29 04:23:26+00:00
60,870.3333333333334,68.93910379165071,26.722364149953346,24.398990439427546,8.47457627118644,811.0,923.0,2026-03-29 04:22:36+00:00,2026-03-29 04:23:36+00:00
60,875.3833333333333,68.54140091007748,27.53456995075248,24.734585452643515,8.47457627118644,811.0,925.0,2026-03-29 04:22:46+00:00,2026-03-29 04:23:46+00:00
60,876.8666666666667,68.42545426898806,31.25727034071501,26.68680030903786,11.864406779661017,811.0,928.0,2026-03-29 04:22:56+00:00,2026-03-29 04:23:56+00:00
60,881.9666666666667,68.0297819267546,31.98251641025458,28.307013365060566,13.559322033898304,811.0,946.0,2026-03-29 04:23:06+00:00,2026-03-29 04:24:06+00:00
60,889.5833333333334,67.44730679156909,31.418444329212047,33.63376615826275,13.559322033898304,811.0,966.0,2026-03-29 04:23:16+00:00,2026-03-29 04:24:16+00:00
60,901.3333333333334,66.5680473372781,32.65510576010113,33.553734625889746,15.254237288135593,828.0,979.0,2026-03-29 04:23:26+00:00,2026-03-29 04:24:26+00:00
