n_intervals,mean_rr_ms,mean_hr_bpm,rmssd_ms,sdnn_ms,pnn50_pct,min_rr_ms,max_rr_ms,window_start,window_end
60,829.4333333333333,72.3385443877346,48.61331337491959,45.59563117142808,22.033898305084744,728.0,997.0,2026-04-04 12:08:31+00:00,2026-04-04 12:09:31+00:00
60,835.4,71.82188173330141,61.14278925569312,54.58757541630246,25.423728813559322,728.0,1047.0,2026-04-04 12:08:41+00:00,2026-04-04 12:09:41+00:00
60,831.1,72.19347852244013,54.5272440068545,50.690720576278785,22.033898305084744,728.0,1047.0,2026-04-04 12:08:51+00:00,2026-04-04 12:09:51+00:00
60,829.3,72.35017484625588,58.55592719929803,54.19716047349557,23.728813559322035,675.0,1047.0,2026-04-04 12:09:01+00:00,2026-04-04 12:10:01+00:00
60,832.7333333333333,72.05187735169322,57.03908858948085,51.35514981410703,22.033898305084744,675.0,1047.0,2026-04-04 12:09:11+00:00,2026-04-04 12:10:11+00:00
60,840.8166666666667,71.35919443398284,55.51729002324793,52.38142110363329,20.33898305084746,675.0,1047.0,2026-04-04 12:09:21+00:00,2026-04-04 12:10:21+00:00
60,846.7333333333333,70.8605621604598,49.932666526440165,54.13726016204651,15.254237288135593,675.0,1047.0,2026-04-04 12:09:31+00:00,2026-04-04 12:10:31+00:00
60,851.45,70.46802513359563,36.48519551167876,50.53725761039731,11.864406779661017,675.0,937.0,2026-04-04 12:09:41+00:00,2026-04-04 12:10:41+00:00
60,850.0333333333333,70.58546723657896,31.028417811167987,49.38948171376981,6.779661016949152,675.0,937.0,2026-04-04 12:09:51+00:00,2026-04-04 12:10:51+00:00
60,857.4833333333333,69.97220548504345,19.715777042936445,40.37136578246075,3.389830508474576,754.0,937.0,2026-04-04 12:10:01+00:00,2026-04-04 12:11:01+00:00
60,848.1333333333333,70.74359377456375,30.388166742436137,57.16448662476946,5.084745762711865,671.0,937.0,2026-04-04 12:10:11+00:00,2026-04-04 12:11:11+00:00
60,827.9833333333333,72.46522675577205,30.118973129455814,65.59441162292862,5.084745762711865,671.0,937.0,2026-04-04 12:10:21+00:00,2026-04-04 12:11:21+00:00
