anchor_timestamp,beat_timestamp,rr_s,rr_ms,source
2026-04-06 10:34:36+00:00,2026-04-06 10:34:36+00:00,0.848,848.0,record.hrv_btb
2026-04-06 10:34:37+00:00,2026-04-06 10:34:37+00:00,0.848,848.0,record.hrv_btb
2026-04-06 10:34:38+00:00,2026-04-06 10:34:38+00:00,0.848,848.0,record.hrv_btb
2026-04-06 10:34:39+00:00,2026-04-06 10:34:39+00:00,0.848,848.0,record.hrv_btb
2026-04-06 10:34:40+00:00,2026-04-06 10:34:40+00:00,0.848,848.0,record.hrv_btb
2026-04-06 10:34:41+00:00,2026-04-06 10:34:41+00:00,0.848,848.0,record.hrv_btb
2026-04-06 10:34:42+00:00,2026-04-06 10:34:42+00:00,0.754,754.0,record.hrv_btb
2026-04-06 10:34:43+00:00,2026-04-06 10:34:43+00:00,0.754,754.0,record.hrv_btb
2026-04-06 10:34:44+00:00,2026-04-06 10:34:44+00:00,0.754,754.0,record.hrv_btb
2026-04-06 10:34:45+00:00,2026-04-06 10:34:45+00:00,0.754,754.0,record.hrv_btb
2026-04-06 10:34:46+00:00,2026-04-06 10:34:46+00:00,0.754,754.0,record.hrv_btb
2026-04-06 10:34:47+00:00,2026-04-06 10:34:47+00:00,0.754,754.0,record.hrv_btb
2026-04-06 10:34:48+00:00,2026-04-06 10:34:48+00:00,0.754,754.0,record.hrv_btb
2026-04-06 10:34:49+00:00,2026-04-06 10:34:49+00:00,0.754,754.0,record.hrv_btb
2026-04-06 10:34:50+00:00,2026-04-06 10:34:50+00:00,0.74,740.0,record.hrv_btb
2026-04-06 10:34:51+00:00,2026-04-06 10:34:51+00:00,0.759,759.0,record.hrv_btb
2026-04-06 10:34:52+00:00,2026-04-06 10:34:52+00:00,0.768,768.0,record.hrv_btb
2026-04-06 10:34:53+00:00,2026-04-06 10:34:53+00:00,0.771,771.0,record.hrv_btb
2026-04-06 10:34:54+00:00,2026-04-06 10:34:54+00:00,0.747,747.0,record.hrv_btb
2026-04-06 10:34:55+00:00,2026-04-06 10:34:55+00:00,0.747,747.0,record.hrv_btb
2026-04-06 10:34:56+00:00,2026-04-06 10:34:56+00:00,0.747,747.0,record.hrv_btb
2026-04-06 10:34:57+00:00,2026-04-06 10:34:57+00:00,0.747,747.0,record.hrv_btb
2026-04-06 10:34:58+00:00,2026-04-06 10:34:58+00:00,0.755,755.0,record.hrv_btb
2026-04-06 10:34:59+00:00,2026-04-06 10:34:59+00:00,0.724,724.0,record.hrv_btb
2026-04-06 10:35:00+00:00,2026-04-06 10:35:00+00:00,0.714,714.0,record.hrv_btb
2026-04-06 10:35:01+00:00,2026-04-06 10:35:01+00:00,0.721,721.0,record.hrv_btb
2026-04-06 10:35:02+00:00,2026-04-06 10:35:02+00:00,0.721,721.0,record.hrv_btb
2026-04-06 10:35:03+00:00,2026-04-06 10:35:03+00:00,0.72,720.0,record.hrv_btb
2026-04-06 10:35:04+00:00,2026-04-06 10:35:04+00:00,0.722,722.0,record.hrv_btb
2026-04-06 10:35:05+00:00,2026-04-06 10:35:05+00:00,0.64,640.0,record.hrv_btb
2026-04-06 10:35:06+00:00,2026-04-06 10:35:06+00:00,0.752,752.0,record.hrv_btb
2026-04-06 10:35:07+00:00,2026-04-06 10:35:07+00:00,0.752,752.0,record.hrv_btb
2026-04-06 10:35:08+00:00,2026-04-06 10:35:08+00:00,0.752,752.0,record.hrv_btb
2026-04-06 10:35:09+00:00,2026-04-06 10:35:09+00:00,0.774,774.0,record.hrv_btb
2026-04-06 10:35:10+00:00,2026-04-06 10:35:10+00:00,0.747,747.0,record.hrv_btb
2026-04-06 10:35:11+00:00,2026-04-06 10:35:11+00:00,0.799,799.0,record.hrv_btb
2026-04-06 10:35:12+00:00,2026-04-06 10:35:12+00:00,0.799,799.0,record.hrv_btb
2026-04-06 10:35:13+00:00,2026-04-06 10:35:13+00:00,0.799,799.0,record.hrv_btb
2026-04-06 10:35:14+00:00,2026-04-06 10:35:14+00:00,0.802,802.0,record.hrv_btb
2026-04-06 10:35:15+00:00,2026-04-06 10:35:15+00:00,0.802,802.0,record.hrv_btb
2026-04-06 10:35:16+00:00,2026-04-06 10:35:16+00:00,0.85,850.0,record.hrv_btb
2026-04-06 10:35:17+00:00,2026-04-06 10:35:17+00:00,0.886,886.0,record.hrv_btb
2026-04-06 10:35:18+00:00,2026-04-06 10:35:18+00:00,0.928,928.0,record.hrv_btb
2026-04-06 10:35:19+00:00,2026-04-06 10:35:19+00:00,0.901,901.0,record.hrv_btb
2026-04-06 10:35:20+00:00,2026-04-06 10:35:20+00:00,0.901,901.0,record.hrv_btb
2026-04-06 10:35:21+00:00,2026-04-06 10:35:21+00:00,0.81,810.0,record.hrv_btb
2026-04-06 10:35:22+00:00,2026-04-06 10:35:22+00:00,0.81,810.0,record.hrv_btb
2026-04-06 10:35:23+00:00,2026-04-06 10:35:23+00:00,0.725,725.0,record.hrv_btb
2026-04-06 10:35:24+00:00,2026-04-06 10:35:24+00:00,0.827,827.0,record.hrv_btb
2026-04-06 10:35:25+00:00,2026-04-06 10:35:25+00:00,0.783,783.0,record.hrv_btb
2026-04-06 10:35:26+00:00,2026-04-06 10:35:26+00:00,0.786,786.0,record.hrv_btb
2026-04-06 10:35:27+00:00,2026-04-06 10:35:27+00:00,0.802,802.0,record.hrv_btb
2026-04-06 10:35:28+00:00,2026-04-06 10:35:28+00:00,0.796,796.0,record.hrv_btb
2026-04-06 10:35:29+00:00,2026-04-06 10:35:29+00:00,0.827,827.0,record.hrv_btb
2026-04-06 10:35:30+00:00,2026-04-06 10:35:30+00:00,0.827,827.0,record.hrv_btb
2026-04-06 10:35:31+00:00,2026-04-06 10:35:31+00:00,0.81,810.0,record.hrv_btb
2026-04-06 10:35:32+00:00,2026-04-06 10:35:32+00:00,0.814,814.0,record.hrv_btb
2026-04-06 10:35:33+00:00,2026-04-06 10:35:33+00:00,0.807,807.0,record.hrv_btb
2026-04-06 10:35:34+00:00,2026-04-06 10:35:34+00:00,0.816,816.0,record.hrv_btb
2026-04-06 10:35:35+00:00,2026-04-06 10:35:35+00:00,0.82,820.0,record.hrv_btb
2026-04-06 10:35:36+00:00,2026-04-06 10:35:36+00:00,0.797,797.0,record.hrv_btb
2026-04-06 10:35:37+00:00,2026-04-06 10:35:37+00:00,0.759,759.0,record.hrv_btb
2026-04-06 10:35:38+00:00,2026-04-06 10:35:38+00:00,0.759,759.0,record.hrv_btb
2026-04-06 10:35:39+00:00,2026-04-06 10:35:39+00:00,0.886,886.0,record.hrv_btb
2026-04-06 10:35:40+00:00,2026-04-06 10:35:40+00:00,0.845,845.0,record.hrv_btb
2026-04-06 10:35:41+00:00,2026-04-06 10:35:41+00:00,0.847,847.0,record.hrv_btb
2026-04-06 10:35:42+00:00,2026-04-06 10:35:42+00:00,0.804,804.0,record.hrv_btb
2026-04-06 10:35:43+00:00,2026-04-06 10:35:43+00:00,0.713,713.0,record.hrv_btb
2026-04-06 10:35:44+00:00,2026-04-06 10:35:44+00:00,0.738,738.0,record.hrv_btb
2026-04-06 10:35:45+00:00,2026-04-06 10:35:45+00:00,0.72,720.0,record.hrv_btb
2026-04-06 10:35:46+00:00,2026-04-06 10:35:46+00:00,0.73,730.0,record.hrv_btb
2026-04-06 10:35:47+00:00,2026-04-06 10:35:47+00:00,0.732,732.0,record.hrv_btb
2026-04-06 10:35:48+00:00,2026-04-06 10:35:48+00:00,0.907,907.0,record.hrv_btb
2026-04-06 10:35:49+00:00,2026-04-06 10:35:49+00:00,0.907,907.0,record.hrv_btb
2026-04-06 10:35:50+00:00,2026-04-06 10:35:50+00:00,0.799,799.0,record.hrv_btb
2026-04-06 10:35:51+00:00,2026-04-06 10:35:51+00:00,0.775,775.0,record.hrv_btb
2026-04-06 10:35:52+00:00,2026-04-06 10:35:52+00:00,0.75,750.0,record.hrv_btb
2026-04-06 10:35:53+00:00,2026-04-06 10:35:53+00:00,0.686,686.0,record.hrv_btb
2026-04-06 10:35:54+00:00,2026-04-06 10:35:54+00:00,0.736,736.0,record.hrv_btb
2026-04-06 10:35:55+00:00,2026-04-06 10:35:55+00:00,0.736,736.0,record.hrv_btb
2026-04-06 10:35:56+00:00,2026-04-06 10:35:56+00:00,0.736,736.0,record.hrv_btb
2026-04-06 10:35:57+00:00,2026-04-06 10:35:57+00:00,0.736,736.0,record.hrv_btb
2026-04-06 10:35:58+00:00,2026-04-06 10:35:58+00:00,0.736,736.0,record.hrv_btb
2026-04-06 10:35:59+00:00,2026-04-06 10:35:59+00:00,0.736,736.0,record.hrv_btb
2026-04-06 10:36:00+00:00,2026-04-06 10:36:00+00:00,0.86,860.0,record.hrv_btb
2026-04-06 10:36:01+00:00,2026-04-06 10:36:01+00:00,0.851,851.0,record.hrv_btb
2026-04-06 10:36:02+00:00,2026-04-06 10:36:02+00:00,0.851,851.0,record.hrv_btb
2026-04-06 10:36:03+00:00,2026-04-06 10:36:03+00:00,0.873,873.0,record.hrv_btb
2026-04-06 10:36:04+00:00,2026-04-06 10:36:04+00:00,0.866,866.0,record.hrv_btb
2026-04-06 10:36:05+00:00,2026-04-06 10:36:05+00:00,0.866,866.0,record.hrv_btb
2026-04-06 10:36:06+00:00,2026-04-06 10:36:06+00:00,0.866,866.0,record.hrv_btb
2026-04-06 10:36:07+00:00,2026-04-06 10:36:07+00:00,0.866,866.0,record.hrv_btb
2026-04-06 10:36:08+00:00,2026-04-06 10:36:08+00:00,0.866,866.0,record.hrv_btb
2026-04-06 10:36:09+00:00,2026-04-06 10:36:09+00:00,0.866,866.0,record.hrv_btb
2026-04-06 10:36:10+00:00,2026-04-06 10:36:10+00:00,0.866,866.0,record.hrv_btb
2026-04-06 10:36:11+00:00,2026-04-06 10:36:11+00:00,0.866,866.0,record.hrv_btb
2026-04-06 10:36:12+00:00,2026-04-06 10:36:12+00:00,0.845,845.0,record.hrv_btb
2026-04-06 10:36:13+00:00,2026-04-06 10:36:13+00:00,0.849,849.0,record.hrv_btb
2026-04-06 10:36:14+00:00,2026-04-06 10:36:14+00:00,0.82,820.0,record.hrv_btb
2026-04-06 10:36:15+00:00,2026-04-06 10:36:15+00:00,0.829,829.0,record.hrv_btb
2026-04-06 10:36:16+00:00,2026-04-06 10:36:16+00:00,0.841,841.0,record.hrv_btb
