anchor_timestamp,beat_timestamp,rr_s,rr_ms,source
2026-03-30 01:16:26+00:00,2026-03-30 01:16:26+00:00,0.876,876.0,record.hrv_btb
2026-03-30 01:16:27+00:00,2026-03-30 01:16:27+00:00,0.883,883.0,record.hrv_btb
2026-03-30 01:16:28+00:00,2026-03-30 01:16:28+00:00,0.885,885.0,record.hrv_btb
2026-03-30 01:16:29+00:00,2026-03-30 01:16:29+00:00,0.885,885.0,record.hrv_btb
2026-03-30 01:16:30+00:00,2026-03-30 01:16:30+00:00,0.885,885.0,record.hrv_btb
2026-03-30 01:16:31+00:00,2026-03-30 01:16:31+00:00,0.904,904.0,record.hrv_btb
2026-03-30 01:16:32+00:00,2026-03-30 01:16:32+00:00,0.905,905.0,record.hrv_btb
2026-03-30 01:16:33+00:00,2026-03-30 01:16:33+00:00,0.9,900.0,record.hrv_btb
2026-03-30 01:16:34+00:00,2026-03-30 01:16:34+00:00,0.891,891.0,record.hrv_btb
2026-03-30 01:16:35+00:00,2026-03-30 01:16:35+00:00,0.892,892.0,record.hrv_btb
2026-03-30 01:16:36+00:00,2026-03-30 01:16:36+00:00,1.004,1004.0,record.hrv_btb
2026-03-30 01:16:37+00:00,2026-03-30 01:16:37+00:00,1.004,1004.0,record.hrv_btb
2026-03-30 01:16:38+00:00,2026-03-30 01:16:38+00:00,0.861,861.0,record.hrv_btb
2026-03-30 01:16:39+00:00,2026-03-30 01:16:39+00:00,0.908,908.0,record.hrv_btb
2026-03-30 01:16:40+00:00,2026-03-30 01:16:40+00:00,0.851,851.0,record.hrv_btb
2026-03-30 01:16:41+00:00,2026-03-30 01:16:41+00:00,0.851,851.0,record.hrv_btb
2026-03-30 01:16:42+00:00,2026-03-30 01:16:42+00:00,0.845,845.0,record.hrv_btb
2026-03-30 01:16:43+00:00,2026-03-30 01:16:43+00:00,0.849,849.0,record.hrv_btb
2026-03-30 01:16:44+00:00,2026-03-30 01:16:44+00:00,0.764,764.0,record.hrv_btb
2026-03-30 01:16:45+00:00,2026-03-30 01:16:45+00:00,0.814,814.0,record.hrv_btb
2026-03-30 01:16:46+00:00,2026-03-30 01:16:46+00:00,0.783,783.0,record.hrv_btb
2026-03-30 01:16:47+00:00,2026-03-30 01:16:47+00:00,0.732,732.0,record.hrv_btb
2026-03-30 01:16:48+00:00,2026-03-30 01:16:48+00:00,0.855,855.0,record.hrv_btb
2026-03-30 01:16:49+00:00,2026-03-30 01:16:49+00:00,0.855,855.0,record.hrv_btb
2026-03-30 01:16:50+00:00,2026-03-30 01:16:50+00:00,0.855,855.0,record.hrv_btb
2026-03-30 01:16:51+00:00,2026-03-30 01:16:51+00:00,0.855,855.0,record.hrv_btb
2026-03-30 01:16:52+00:00,2026-03-30 01:16:52+00:00,0.903,903.0,record.hrv_btb
2026-03-30 01:16:53+00:00,2026-03-30 01:16:53+00:00,0.904,904.0,record.hrv_btb
2026-03-30 01:16:54+00:00,2026-03-30 01:16:54+00:00,0.881,881.0,record.hrv_btb
2026-03-30 01:16:55+00:00,2026-03-30 01:16:55+00:00,0.987,987.0,record.hrv_btb
2026-03-30 01:16:56+00:00,2026-03-30 01:16:56+00:00,1.058,1058.0,record.hrv_btb
2026-03-30 01:16:57+00:00,2026-03-30 01:16:57+00:00,0.916,916.0,record.hrv_btb
2026-03-30 01:16:58+00:00,2026-03-30 01:16:58+00:00,0.925,925.0,record.hrv_btb
2026-03-30 01:16:59+00:00,2026-03-30 01:16:59+00:00,1.016,1016.0,record.hrv_btb
2026-03-30 01:17:00+00:00,2026-03-30 01:17:00+00:00,1.067,1067.0,record.hrv_btb
2026-03-30 01:17:01+00:00,2026-03-30 01:17:01+00:00,1.013,1012.9999999999999,record.hrv_btb
2026-03-30 01:17:02+00:00,2026-03-30 01:17:02+00:00,0.925,925.0,record.hrv_btb
2026-03-30 01:17:03+00:00,2026-03-30 01:17:03+00:00,0.923,923.0,record.hrv_btb
2026-03-30 01:17:04+00:00,2026-03-30 01:17:04+00:00,0.974,974.0,record.hrv_btb
2026-03-30 01:17:05+00:00,2026-03-30 01:17:05+00:00,1.008,1008.0,record.hrv_btb
2026-03-30 01:17:06+00:00,2026-03-30 01:17:06+00:00,0.826,826.0,record.hrv_btb
2026-03-30 01:17:07+00:00,2026-03-30 01:17:07+00:00,0.865,865.0,record.hrv_btb
2026-03-30 01:17:08+00:00,2026-03-30 01:17:08+00:00,0.936,936.0,record.hrv_btb
2026-03-30 01:17:09+00:00,2026-03-30 01:17:09+00:00,0.915,915.0,record.hrv_btb
2026-03-30 01:17:10+00:00,2026-03-30 01:17:10+00:00,0.853,853.0,record.hrv_btb
2026-03-30 01:17:11+00:00,2026-03-30 01:17:11+00:00,0.765,765.0,record.hrv_btb
2026-03-30 01:17:12+00:00,2026-03-30 01:17:12+00:00,0.812,812.0,record.hrv_btb
2026-03-30 01:17:13+00:00,2026-03-30 01:17:13+00:00,0.853,853.0,record.hrv_btb
2026-03-30 01:17:14+00:00,2026-03-30 01:17:14+00:00,0.883,883.0,record.hrv_btb
2026-03-30 01:17:15+00:00,2026-03-30 01:17:15+00:00,0.9,900.0,record.hrv_btb
