anchor_timestamp,beat_timestamp,rr_s,rr_ms,source
2026-04-03 03:38:35+00:00,2026-04-03 03:38:35+00:00,0.832,832.0,record.hrv_btb
2026-04-03 03:38:36+00:00,2026-04-03 03:38:36+00:00,0.832,832.0,record.hrv_btb
2026-04-03 03:38:37+00:00,2026-04-03 03:38:37+00:00,0.832,832.0,record.hrv_btb
2026-04-03 03:38:38+00:00,2026-04-03 03:38:38+00:00,0.832,832.0,record.hrv_btb
2026-04-03 03:38:39+00:00,2026-04-03 03:38:39+00:00,0.832,832.0,record.hrv_btb
2026-04-03 03:38:40+00:00,2026-04-03 03:38:40+00:00,0.832,832.0,record.hrv_btb
2026-04-03 03:38:41+00:00,2026-04-03 03:38:41+00:00,0.832,832.0,record.hrv_btb
2026-04-03 03:38:42+00:00,2026-04-03 03:38:42+00:00,0.729,729.0,record.hrv_btb
2026-04-03 03:38:43+00:00,2026-04-03 03:38:43+00:00,0.729,729.0,record.hrv_btb
2026-04-03 03:38:44+00:00,2026-04-03 03:38:44+00:00,0.791,791.0,record.hrv_btb
2026-04-03 03:38:45+00:00,2026-04-03 03:38:45+00:00,0.791,791.0,record.hrv_btb
2026-04-03 03:38:46+00:00,2026-04-03 03:38:46+00:00,0.882,882.0,record.hrv_btb
2026-04-03 03:38:47+00:00,2026-04-03 03:38:47+00:00,0.882,882.0,record.hrv_btb
2026-04-03 03:38:48+00:00,2026-04-03 03:38:48+00:00,0.882,882.0,record.hrv_btb
2026-04-03 03:38:49+00:00,2026-04-03 03:38:49+00:00,0.882,882.0,record.hrv_btb
2026-04-03 03:38:50+00:00,2026-04-03 03:38:50+00:00,0.882,882.0,record.hrv_btb
2026-04-03 03:38:51+00:00,2026-04-03 03:38:51+00:00,0.882,882.0,record.hrv_btb
2026-04-03 03:38:52+00:00,2026-04-03 03:38:52+00:00,0.824,824.0,record.hrv_btb
2026-04-03 03:38:53+00:00,2026-04-03 03:38:53+00:00,0.79,790.0,record.hrv_btb
2026-04-03 03:38:54+00:00,2026-04-03 03:38:54+00:00,0.736,736.0,record.hrv_btb
2026-04-03 03:38:55+00:00,2026-04-03 03:38:55+00:00,0.803,803.0,record.hrv_btb
2026-04-03 03:38:56+00:00,2026-04-03 03:38:56+00:00,0.795,795.0,record.hrv_btb
2026-04-03 03:38:57+00:00,2026-04-03 03:38:57+00:00,0.8,800.0,record.hrv_btb
2026-04-03 03:38:58+00:00,2026-04-03 03:38:58+00:00,0.812,812.0,record.hrv_btb
2026-04-03 03:38:59+00:00,2026-04-03 03:38:59+00:00,0.814,814.0,record.hrv_btb
2026-04-03 03:39:00+00:00,2026-04-03 03:39:00+00:00,0.816,816.0,record.hrv_btb
2026-04-03 03:39:01+00:00,2026-04-03 03:39:01+00:00,0.826,826.0,record.hrv_btb
2026-04-03 03:39:02+00:00,2026-04-03 03:39:02+00:00,0.846,846.0,record.hrv_btb
2026-04-03 03:39:03+00:00,2026-04-03 03:39:03+00:00,0.846,846.0,record.hrv_btb
2026-04-03 03:39:04+00:00,2026-04-03 03:39:04+00:00,0.902,902.0,record.hrv_btb
2026-04-03 03:39:05+00:00,2026-04-03 03:39:05+00:00,0.89,890.0,record.hrv_btb
2026-04-03 03:39:06+00:00,2026-04-03 03:39:06+00:00,0.879,879.0,record.hrv_btb
2026-04-03 03:39:07+00:00,2026-04-03 03:39:07+00:00,0.879,879.0,record.hrv_btb
2026-04-03 03:39:08+00:00,2026-04-03 03:39:08+00:00,0.973,973.0,record.hrv_btb
2026-04-03 03:39:09+00:00,2026-04-03 03:39:09+00:00,1.027,1027.0,record.hrv_btb
2026-04-03 03:39:10+00:00,2026-04-03 03:39:10+00:00,1.023,1022.9999999999999,record.hrv_btb
2026-04-03 03:39:11+00:00,2026-04-03 03:39:11+00:00,1.023,1022.9999999999999,record.hrv_btb
2026-04-03 03:39:12+00:00,2026-04-03 03:39:12+00:00,1.023,1022.9999999999999,record.hrv_btb
2026-04-03 03:39:13+00:00,2026-04-03 03:39:13+00:00,1.023,1022.9999999999999,record.hrv_btb
2026-04-03 03:39:14+00:00,2026-04-03 03:39:14+00:00,1.023,1022.9999999999999,record.hrv_btb
2026-04-03 03:39:15+00:00,2026-04-03 03:39:15+00:00,1.023,1022.9999999999999,record.hrv_btb
2026-04-03 03:39:16+00:00,2026-04-03 03:39:16+00:00,1.029,1029.0,record.hrv_btb
2026-04-03 03:39:17+00:00,2026-04-03 03:39:17+00:00,0.993,993.0,record.hrv_btb
2026-04-03 03:39:18+00:00,2026-04-03 03:39:18+00:00,1.005,1004.9999999999999,record.hrv_btb
2026-04-03 03:39:19+00:00,2026-04-03 03:39:19+00:00,1.028,1028.0,record.hrv_btb
2026-04-03 03:39:20+00:00,2026-04-03 03:39:20+00:00,1.001,1000.9999999999999,record.hrv_btb
2026-04-03 03:39:21+00:00,2026-04-03 03:39:21+00:00,0.999,999.0,record.hrv_btb
2026-04-03 03:39:22+00:00,2026-04-03 03:39:22+00:00,0.983,983.0,record.hrv_btb
2026-04-03 03:39:23+00:00,2026-04-03 03:39:23+00:00,1.0,1000.0,record.hrv_btb
2026-04-03 03:39:24+00:00,2026-04-03 03:39:24+00:00,0.973,973.0,record.hrv_btb
2026-04-03 03:39:25+00:00,2026-04-03 03:39:25+00:00,1.008,1008.0,record.hrv_btb
2026-04-03 03:39:26+00:00,2026-04-03 03:39:26+00:00,1.145,1145.0,record.hrv_btb
2026-04-03 03:39:27+00:00,2026-04-03 03:39:27+00:00,1.015,1014.9999999999999,record.hrv_btb
2026-04-03 03:39:28+00:00,2026-04-03 03:39:28+00:00,0.926,926.0,record.hrv_btb
2026-04-03 03:39:29+00:00,2026-04-03 03:39:29+00:00,0.905,905.0,record.hrv_btb
2026-04-03 03:39:30+00:00,2026-04-03 03:39:30+00:00,0.889,889.0,record.hrv_btb
2026-04-03 03:39:31+00:00,2026-04-03 03:39:31+00:00,0.861,861.0,record.hrv_btb
2026-04-03 03:39:32+00:00,2026-04-03 03:39:32+00:00,0.896,896.0,record.hrv_btb
2026-04-03 03:39:33+00:00,2026-04-03 03:39:33+00:00,0.915,915.0,record.hrv_btb
2026-04-03 03:39:34+00:00,2026-04-03 03:39:34+00:00,0.931,931.0,record.hrv_btb
2026-04-03 03:39:35+00:00,2026-04-03 03:39:35+00:00,0.955,955.0,record.hrv_btb
2026-04-03 03:39:36+00:00,2026-04-03 03:39:36+00:00,0.963,963.0,record.hrv_btb
2026-04-03 03:39:37+00:00,2026-04-03 03:39:37+00:00,0.965,965.0,record.hrv_btb
2026-04-03 03:39:38+00:00,2026-04-03 03:39:38+00:00,1.012,1012.0,record.hrv_btb
2026-04-03 03:39:39+00:00,2026-04-03 03:39:39+00:00,0.949,949.0,record.hrv_btb
2026-04-03 03:39:40+00:00,2026-04-03 03:39:40+00:00,0.992,992.0,record.hrv_btb
2026-04-03 03:39:41+00:00,2026-04-03 03:39:41+00:00,0.988,988.0,record.hrv_btb
2026-04-03 03:39:42+00:00,2026-04-03 03:39:42+00:00,0.985,985.0,record.hrv_btb
2026-04-03 03:39:43+00:00,2026-04-03 03:39:43+00:00,1.007,1006.9999999999999,record.hrv_btb
2026-04-03 03:39:44+00:00,2026-04-03 03:39:44+00:00,0.957,957.0,record.hrv_btb
2026-04-03 03:39:45+00:00,2026-04-03 03:39:45+00:00,0.997,997.0,record.hrv_btb
2026-04-03 03:39:46+00:00,2026-04-03 03:39:46+00:00,0.997,997.0,record.hrv_btb
2026-04-03 03:39:47+00:00,2026-04-03 03:39:47+00:00,1.0,1000.0,record.hrv_btb
2026-04-03 03:39:48+00:00,2026-04-03 03:39:48+00:00,0.969,969.0,record.hrv_btb
