anchor_timestamp,beat_timestamp,rr_s,rr_ms,source
2026-04-05 11:24:41+00:00,2026-04-05 11:24:41+00:00,0.832,832.0,record.hrv_btb
2026-04-05 11:24:42+00:00,2026-04-05 11:24:42+00:00,0.8,800.0,record.hrv_btb
2026-04-05 11:24:43+00:00,2026-04-05 11:24:43+00:00,0.846,846.0,record.hrv_btb
2026-04-05 11:24:44+00:00,2026-04-05 11:24:44+00:00,0.944,944.0,record.hrv_btb
2026-04-05 11:24:45+00:00,2026-04-05 11:24:45+00:00,0.944,944.0,record.hrv_btb
2026-04-05 11:24:46+00:00,2026-04-05 11:24:46+00:00,0.944,944.0,record.hrv_btb
2026-04-05 11:24:47+00:00,2026-04-05 11:24:47+00:00,0.891,891.0,record.hrv_btb
2026-04-05 11:24:48+00:00,2026-04-05 11:24:48+00:00,0.824,824.0,record.hrv_btb
2026-04-05 11:24:49+00:00,2026-04-05 11:24:49+00:00,0.824,824.0,record.hrv_btb
2026-04-05 11:24:50+00:00,2026-04-05 11:24:50+00:00,0.774,774.0,record.hrv_btb
2026-04-05 11:24:51+00:00,2026-04-05 11:24:51+00:00,0.868,868.0,record.hrv_btb
2026-04-05 11:24:52+00:00,2026-04-05 11:24:52+00:00,0.846,846.0,record.hrv_btb
2026-04-05 11:24:53+00:00,2026-04-05 11:24:53+00:00,0.804,804.0,record.hrv_btb
2026-04-05 11:24:54+00:00,2026-04-05 11:24:54+00:00,0.759,759.0,record.hrv_btb
2026-04-05 11:24:55+00:00,2026-04-05 11:24:55+00:00,0.857,857.0,record.hrv_btb
2026-04-05 11:24:56+00:00,2026-04-05 11:24:56+00:00,0.855,855.0,record.hrv_btb
2026-04-05 11:24:57+00:00,2026-04-05 11:24:57+00:00,0.861,861.0,record.hrv_btb
2026-04-05 11:24:58+00:00,2026-04-05 11:24:58+00:00,0.861,861.0,record.hrv_btb
2026-04-05 11:24:59+00:00,2026-04-05 11:24:59+00:00,0.922,922.0,record.hrv_btb
2026-04-05 11:25:00+00:00,2026-04-05 11:25:00+00:00,0.922,922.0,record.hrv_btb
2026-04-05 11:25:01+00:00,2026-04-05 11:25:01+00:00,0.807,807.0,record.hrv_btb
2026-04-05 11:25:02+00:00,2026-04-05 11:25:02+00:00,0.901,901.0,record.hrv_btb
2026-04-05 11:25:03+00:00,2026-04-05 11:25:03+00:00,0.865,865.0,record.hrv_btb
2026-04-05 11:25:04+00:00,2026-04-05 11:25:04+00:00,0.798,798.0,record.hrv_btb
2026-04-05 11:25:05+00:00,2026-04-05 11:25:05+00:00,0.788,788.0,record.hrv_btb
2026-04-05 11:25:06+00:00,2026-04-05 11:25:06+00:00,0.789,789.0,record.hrv_btb
2026-04-05 11:25:07+00:00,2026-04-05 11:25:07+00:00,0.934,934.0,record.hrv_btb
2026-04-05 11:25:08+00:00,2026-04-05 11:25:08+00:00,0.908,908.0,record.hrv_btb
2026-04-05 11:25:09+00:00,2026-04-05 11:25:09+00:00,0.799,799.0,record.hrv_btb
