n_intervals,mean_rr_ms,mean_hr_bpm,rmssd_ms,sdnn_ms,pnn50_pct,min_rr_ms,max_rr_ms,window_start,window_end
60,786.1166666666667,76.32454894311701,34.46540884393599,53.668818604432495,11.864406779661017,640.0,928.0,2026-04-06 10:34:36+00:00,2026-04-06 10:35:36+00:00
60,782.1833333333333,76.70835908035201,39.5127098196028,54.14997743764235,13.559322033898304,640.0,928.0,2026-04-06 10:34:46+00:00,2026-04-06 10:35:46+00:00
60,785.6833333333333,76.36664474661123,48.899932411308185,60.40218080771326,18.64406779661017,640.0,928.0,2026-04-06 10:34:56+00:00,2026-04-06 10:35:56+00:00
60,800.6833333333333,74.93599217335193,48.12131561947525,57.54482163648734,16.94915254237288,686.0,928.0,2026-04-06 10:35:06+00:00,2026-04-06 10:36:06+00:00
60,813.3666666666667,73.76746854637105,47.25929197487095,59.10002055311429,15.254237288135593,686.0,928.0,2026-04-06 10:35:16+00:00,2026-04-06 10:36:16+00:00
60,823.5833333333334,72.8523727613073,44.407779132237934,65.13045361964375,11.864406779661017,686.0,947.0,2026-04-06 10:35:26+00:00,2026-04-06 10:36:26+00:00
60,845.7,70.9471443774388,48.04200139778821,81.14400256668617,18.64406779661017,686.0,1035.0,2026-04-06 10:35:36+00:00,2026-04-06 10:36:36+00:00
60,864.0666666666667,69.43908649023994,51.20116524097765,77.88254230236853,22.033898305084744,686.0,1035.0,2026-04-06 10:35:46+00:00,2026-04-06 10:36:46+00:00
60,922.9833333333333,65.00659094602648,56.66598537310619,117.54458103661541,27.11864406779661,736.0,1245.0,2026-04-06 10:35:56+00:00,2026-04-06 10:36:56+00:00
60,960.1666666666666,62.489151189029684,59.89538903053092,110.18277060345281,28.8135593220339,820.0,1245.0,2026-04-06 10:36:06+00:00,2026-04-06 10:37:06+00:00
60,1014.9166666666666,59.118154199852206,65.40901301082938,126.67966964183705,30.508474576271187,822.0,1245.0,2026-04-06 10:36:16+00:00,2026-04-06 10:37:16+00:00
60,1058.0333333333333,56.70898837465739,64.99947848552195,125.38090664615737,33.89830508474576,822.0,1245.0,2026-04-06 10:36:26+00:00,2026-04-06 10:37:26+00:00
