anchor_timestamp,beat_timestamp,rr_s,rr_ms,source
2026-04-06 06:00:04+00:00,2026-04-06 06:00:04+00:00,1.106,1106.0,record.hrv_btb
2026-04-06 06:00:05+00:00,2026-04-06 06:00:05+00:00,1.106,1106.0,record.hrv_btb
2026-04-06 06:00:06+00:00,2026-04-06 06:00:06+00:00,1.106,1106.0,record.hrv_btb
2026-04-06 06:00:07+00:00,2026-04-06 06:00:07+00:00,1.106,1106.0,record.hrv_btb
2026-04-06 06:00:08+00:00,2026-04-06 06:00:08+00:00,1.106,1106.0,record.hrv_btb
2026-04-06 06:00:09+00:00,2026-04-06 06:00:09+00:00,1.106,1106.0,record.hrv_btb
2026-04-06 06:00:10+00:00,2026-04-06 06:00:10+00:00,1.106,1106.0,record.hrv_btb
2026-04-06 06:00:11+00:00,2026-04-06 06:00:11+00:00,1.048,1048.0,record.hrv_btb
2026-04-06 06:00:12+00:00,2026-04-06 06:00:12+00:00,1.044,1044.0,record.hrv_btb
2026-04-06 06:00:13+00:00,2026-04-06 06:00:13+00:00,1.068,1068.0,record.hrv_btb
2026-04-06 06:00:14+00:00,2026-04-06 06:00:14+00:00,1.068,1068.0,record.hrv_btb
2026-04-06 06:00:15+00:00,2026-04-06 06:00:15+00:00,1.068,1068.0,record.hrv_btb
2026-04-06 06:00:16+00:00,2026-04-06 06:00:16+00:00,1.053,1053.0,record.hrv_btb
2026-04-06 06:00:17+00:00,2026-04-06 06:00:17+00:00,1.1,1100.0,record.hrv_btb
2026-04-06 06:00:18+00:00,2026-04-06 06:00:18+00:00,1.064,1064.0,record.hrv_btb
2026-04-06 06:00:19+00:00,2026-04-06 06:00:19+00:00,1.025,1025.0,record.hrv_btb
2026-04-06 06:00:20+00:00,2026-04-06 06:00:20+00:00,1.046,1046.0,record.hrv_btb
2026-04-06 06:00:21+00:00,2026-04-06 06:00:21+00:00,1.046,1046.0,record.hrv_btb
2026-04-06 06:00:22+00:00,2026-04-06 06:00:22+00:00,1.046,1046.0,record.hrv_btb
2026-04-06 06:00:23+00:00,2026-04-06 06:00:23+00:00,1.129,1129.0,record.hrv_btb
2026-04-06 06:00:24+00:00,2026-04-06 06:00:24+00:00,1.108,1108.0,record.hrv_btb
2026-04-06 06:00:25+00:00,2026-04-06 06:00:25+00:00,1.18,1180.0,record.hrv_btb
2026-04-06 06:00:26+00:00,2026-04-06 06:00:26+00:00,1.168,1168.0,record.hrv_btb
2026-04-06 06:00:27+00:00,2026-04-06 06:00:27+00:00,1.155,1155.0,record.hrv_btb
2026-04-06 06:00:28+00:00,2026-04-06 06:00:28+00:00,1.062,1062.0,record.hrv_btb
2026-04-06 06:00:29+00:00,2026-04-06 06:00:29+00:00,1.038,1038.0,record.hrv_btb
2026-04-06 06:00:30+00:00,2026-04-06 06:00:30+00:00,1.025,1025.0,record.hrv_btb
2026-04-06 06:00:31+00:00,2026-04-06 06:00:31+00:00,0.949,949.0,record.hrv_btb
2026-04-06 06:00:32+00:00,2026-04-06 06:00:32+00:00,0.912,912.0,record.hrv_btb
2026-04-06 06:00:33+00:00,2026-04-06 06:00:33+00:00,1.015,1014.9999999999999,record.hrv_btb
2026-04-06 06:00:34+00:00,2026-04-06 06:00:34+00:00,1.103,1103.0,record.hrv_btb
2026-04-06 06:00:35+00:00,2026-04-06 06:00:35+00:00,1.109,1109.0,record.hrv_btb
2026-04-06 06:00:36+00:00,2026-04-06 06:00:36+00:00,1.0,1000.0,record.hrv_btb
2026-04-06 06:00:37+00:00,2026-04-06 06:00:37+00:00,1.029,1029.0,record.hrv_btb
2026-04-06 06:00:38+00:00,2026-04-06 06:00:38+00:00,1.069,1069.0,record.hrv_btb
2026-04-06 06:00:39+00:00,2026-04-06 06:00:39+00:00,1.101,1101.0,record.hrv_btb
2026-04-06 06:00:40+00:00,2026-04-06 06:00:40+00:00,0.995,995.0,record.hrv_btb
2026-04-06 06:00:41+00:00,2026-04-06 06:00:41+00:00,0.995,995.0,record.hrv_btb
2026-04-06 06:00:42+00:00,2026-04-06 06:00:42+00:00,1.061,1061.0,record.hrv_btb
2026-04-06 06:00:43+00:00,2026-04-06 06:00:43+00:00,1.11,1110.0,record.hrv_btb
2026-04-06 06:00:44+00:00,2026-04-06 06:00:44+00:00,1.104,1104.0,record.hrv_btb
2026-04-06 06:00:45+00:00,2026-04-06 06:00:45+00:00,1.117,1117.0,record.hrv_btb
2026-04-06 06:00:46+00:00,2026-04-06 06:00:46+00:00,1.117,1117.0,record.hrv_btb
2026-04-06 06:00:47+00:00,2026-04-06 06:00:47+00:00,1.13,1130.0,record.hrv_btb
2026-04-06 06:00:48+00:00,2026-04-06 06:00:48+00:00,1.171,1171.0,record.hrv_btb
2026-04-06 06:00:49+00:00,2026-04-06 06:00:49+00:00,1.171,1171.0,record.hrv_btb
2026-04-06 06:00:50+00:00,2026-04-06 06:00:50+00:00,1.171,1171.0,record.hrv_btb
2026-04-06 06:00:51+00:00,2026-04-06 06:00:51+00:00,1.171,1171.0,record.hrv_btb
2026-04-06 06:00:52+00:00,2026-04-06 06:00:52+00:00,1.084,1084.0,record.hrv_btb
2026-04-06 06:00:53+00:00,2026-04-06 06:00:53+00:00,1.089,1089.0,record.hrv_btb
