anchor_timestamp,beat_timestamp,rr_s,rr_ms,source
2026-04-01 03:27:44+00:00,2026-04-01 03:27:44+00:00,0.845,845.0,record.hrv_btb
2026-04-01 03:27:45+00:00,2026-04-01 03:27:45+00:00,0.845,845.0,record.hrv_btb
2026-04-01 03:27:46+00:00,2026-04-01 03:27:46+00:00,0.845,845.0,record.hrv_btb
2026-04-01 03:27:47+00:00,2026-04-01 03:27:47+00:00,0.845,845.0,record.hrv_btb
2026-04-01 03:27:48+00:00,2026-04-01 03:27:48+00:00,0.845,845.0,record.hrv_btb
2026-04-01 03:27:49+00:00,2026-04-01 03:27:49+00:00,0.845,845.0,record.hrv_btb
2026-04-01 03:27:50+00:00,2026-04-01 03:27:50+00:00,0.902,902.0,record.hrv_btb
2026-04-01 03:27:51+00:00,2026-04-01 03:27:51+00:00,0.883,883.0,record.hrv_btb
2026-04-01 03:27:52+00:00,2026-04-01 03:27:52+00:00,0.841,841.0,record.hrv_btb
2026-04-01 03:27:53+00:00,2026-04-01 03:27:53+00:00,0.809,809.0,record.hrv_btb
2026-04-01 03:27:54+00:00,2026-04-01 03:27:54+00:00,0.809,809.0,record.hrv_btb
2026-04-01 03:27:55+00:00,2026-04-01 03:27:55+00:00,0.752,752.0,record.hrv_btb
2026-04-01 03:27:56+00:00,2026-04-01 03:27:56+00:00,0.843,843.0,record.hrv_btb
2026-04-01 03:27:57+00:00,2026-04-01 03:27:57+00:00,0.835,835.0,record.hrv_btb
2026-04-01 03:27:58+00:00,2026-04-01 03:27:58+00:00,0.835,835.0,record.hrv_btb
2026-04-01 03:27:59+00:00,2026-04-01 03:27:59+00:00,0.835,835.0,record.hrv_btb
2026-04-01 03:28:00+00:00,2026-04-01 03:28:00+00:00,0.835,835.0,record.hrv_btb
2026-04-01 03:28:01+00:00,2026-04-01 03:28:01+00:00,0.835,835.0,record.hrv_btb
2026-04-01 03:28:02+00:00,2026-04-01 03:28:02+00:00,0.835,835.0,record.hrv_btb
2026-04-01 03:28:03+00:00,2026-04-01 03:28:03+00:00,0.873,873.0,record.hrv_btb
2026-04-01 03:28:04+00:00,2026-04-01 03:28:04+00:00,0.927,927.0,record.hrv_btb
2026-04-01 03:28:05+00:00,2026-04-01 03:28:05+00:00,0.908,908.0,record.hrv_btb
2026-04-01 03:28:06+00:00,2026-04-01 03:28:06+00:00,0.849,849.0,record.hrv_btb
2026-04-01 03:28:07+00:00,2026-04-01 03:28:07+00:00,0.887,887.0,record.hrv_btb
2026-04-01 03:28:08+00:00,2026-04-01 03:28:08+00:00,0.887,887.0,record.hrv_btb
2026-04-01 03:28:09+00:00,2026-04-01 03:28:09+00:00,0.887,887.0,record.hrv_btb
2026-04-01 03:28:10+00:00,2026-04-01 03:28:10+00:00,0.887,887.0,record.hrv_btb
2026-04-01 03:28:11+00:00,2026-04-01 03:28:11+00:00,0.887,887.0,record.hrv_btb
2026-04-01 03:28:12+00:00,2026-04-01 03:28:12+00:00,0.887,887.0,record.hrv_btb
2026-04-01 03:28:13+00:00,2026-04-01 03:28:13+00:00,0.887,887.0,record.hrv_btb
2026-04-01 03:28:14+00:00,2026-04-01 03:28:14+00:00,0.887,887.0,record.hrv_btb
2026-04-01 03:28:15+00:00,2026-04-01 03:28:15+00:00,0.887,887.0,record.hrv_btb
2026-04-01 03:28:16+00:00,2026-04-01 03:28:16+00:00,0.887,887.0,record.hrv_btb
2026-04-01 03:28:17+00:00,2026-04-01 03:28:17+00:00,0.887,887.0,record.hrv_btb
2026-04-01 03:28:18+00:00,2026-04-01 03:28:18+00:00,0.887,887.0,record.hrv_btb
2026-04-01 03:28:19+00:00,2026-04-01 03:28:19+00:00,0.887,887.0,record.hrv_btb
2026-04-01 03:28:20+00:00,2026-04-01 03:28:20+00:00,0.887,887.0,record.hrv_btb
2026-04-01 03:28:21+00:00,2026-04-01 03:28:21+00:00,0.887,887.0,record.hrv_btb
2026-04-01 03:28:22+00:00,2026-04-01 03:28:22+00:00,0.887,887.0,record.hrv_btb
2026-04-01 03:28:23+00:00,2026-04-01 03:28:23+00:00,0.887,887.0,record.hrv_btb
2026-04-01 03:28:24+00:00,2026-04-01 03:28:24+00:00,0.887,887.0,record.hrv_btb
