n_intervals,mean_rr_ms,mean_hr_bpm,rmssd_ms,sdnn_ms,pnn50_pct,min_rr_ms,max_rr_ms,window_start,window_end
60,619.0,96.93053311793214,33.368766478118225,45.87713879926231,15.254237288135593,502.0,751.0,2026-04-04 05:46:06+00:00,2026-04-04 05:47:06+00:00
60,632.6,94.84666455896301,30.902525814161457,40.51540824284936,11.864406779661017,535.0,751.0,2026-04-04 05:46:16+00:00,2026-04-04 05:47:16+00:00
60,644.5666666666667,93.08579407353777,30.317249103774884,30.859642158072635,11.864406779661017,567.0,751.0,2026-04-04 05:46:26+00:00,2026-04-04 05:47:26+00:00
60,644.95,93.03046747809907,27.038892264944106,25.82169958564938,8.47457627118644,581.0,751.0,2026-04-04 05:46:36+00:00,2026-04-04 05:47:36+00:00
60,649.9333333333333,92.31716073443431,28.50839900028274,28.062802852794338,10.16949152542373,581.0,751.0,2026-04-04 05:46:46+00:00,2026-04-04 05:47:46+00:00
60,653.1833333333333,91.85782450052308,24.192378685046204,24.96539412776819,5.084745762711865,581.0,751.0,2026-04-04 05:46:56+00:00,2026-04-04 05:47:56+00:00
60,652.8166666666667,91.90941816232224,16.346357081334926,19.904425593121,1.694915254237288,581.0,714.0,2026-04-04 05:47:06+00:00,2026-04-04 05:48:06+00:00
60,658.1166666666667,91.16924557449288,16.51091061969404,23.247446855745995,1.694915254237288,581.0,714.0,2026-04-04 05:47:16+00:00,2026-04-04 05:48:16+00:00
60,659.7666666666667,90.94124185318041,15.803882809753013,22.590208368323957,1.694915254237288,581.0,714.0,2026-04-04 05:47:26+00:00,2026-04-04 05:48:26+00:00
60,665.6,90.14423076923076,14.486112578159767,16.452499681285875,1.694915254237288,636.0,714.0,2026-04-04 05:47:36+00:00,2026-04-04 05:48:36+00:00
60,664.9333333333333,90.23460998596352,13.083175895990381,15.299126669067034,0.0,636.0,693.0,2026-04-04 05:47:46+00:00,2026-04-04 05:48:46+00:00
60,661.15,90.75096422899493,14.436887781428494,18.91804357964522,0.0,601.0,693.0,2026-04-04 05:47:56+00:00,2026-04-04 05:48:56+00:00
