anchor_timestamp,beat_timestamp,rr_s,rr_ms,source
2026-04-03 05:43:40+00:00,2026-04-03 05:43:40+00:00,0.977,977.0,record.hrv_btb
2026-04-03 05:43:41+00:00,2026-04-03 05:43:41+00:00,0.799,799.0,record.hrv_btb
2026-04-03 05:43:42+00:00,2026-04-03 05:43:42+00:00,0.756,756.0,record.hrv_btb
2026-04-03 05:43:43+00:00,2026-04-03 05:43:43+00:00,0.756,756.0,record.hrv_btb
2026-04-03 05:43:44+00:00,2026-04-03 05:43:44+00:00,0.756,756.0,record.hrv_btb
2026-04-03 05:43:45+00:00,2026-04-03 05:43:45+00:00,0.773,773.0,record.hrv_btb
2026-04-03 05:43:46+00:00,2026-04-03 05:43:46+00:00,0.78,780.0,record.hrv_btb
2026-04-03 05:43:47+00:00,2026-04-03 05:43:47+00:00,0.793,793.0,record.hrv_btb
2026-04-03 05:43:48+00:00,2026-04-03 05:43:48+00:00,0.791,791.0,record.hrv_btb
2026-04-03 05:43:49+00:00,2026-04-03 05:43:49+00:00,0.844,844.0,record.hrv_btb
2026-04-03 05:43:50+00:00,2026-04-03 05:43:50+00:00,0.846,846.0,record.hrv_btb
2026-04-03 05:43:51+00:00,2026-04-03 05:43:51+00:00,0.756,756.0,record.hrv_btb
2026-04-03 05:43:52+00:00,2026-04-03 05:43:52+00:00,0.755,755.0,record.hrv_btb
2026-04-03 05:43:53+00:00,2026-04-03 05:43:53+00:00,0.747,747.0,record.hrv_btb
2026-04-03 05:43:54+00:00,2026-04-03 05:43:54+00:00,0.76,760.0,record.hrv_btb
2026-04-03 05:43:55+00:00,2026-04-03 05:43:55+00:00,0.739,739.0,record.hrv_btb
2026-04-03 05:43:56+00:00,2026-04-03 05:43:56+00:00,0.727,727.0,record.hrv_btb
2026-04-03 05:43:57+00:00,2026-04-03 05:43:57+00:00,0.599,599.0,record.hrv_btb
2026-04-03 05:43:58+00:00,2026-04-03 05:43:58+00:00,0.721,721.0,record.hrv_btb
2026-04-03 05:43:59+00:00,2026-04-03 05:43:59+00:00,0.736,736.0,record.hrv_btb
2026-04-03 05:44:00+00:00,2026-04-03 05:44:00+00:00,0.74,740.0,record.hrv_btb
2026-04-03 05:44:01+00:00,2026-04-03 05:44:01+00:00,0.725,725.0,record.hrv_btb
2026-04-03 05:44:02+00:00,2026-04-03 05:44:02+00:00,0.738,738.0,record.hrv_btb
2026-04-03 05:44:03+00:00,2026-04-03 05:44:03+00:00,0.598,598.0,record.hrv_btb
2026-04-03 05:44:04+00:00,2026-04-03 05:44:04+00:00,0.711,711.0,record.hrv_btb
2026-04-03 05:44:05+00:00,2026-04-03 05:44:05+00:00,0.715,715.0,record.hrv_btb
2026-04-03 05:44:06+00:00,2026-04-03 05:44:06+00:00,0.717,717.0,record.hrv_btb
2026-04-03 05:44:07+00:00,2026-04-03 05:44:07+00:00,0.693,693.0,record.hrv_btb
2026-04-03 05:44:08+00:00,2026-04-03 05:44:08+00:00,0.684,684.0,record.hrv_btb
2026-04-03 05:44:09+00:00,2026-04-03 05:44:09+00:00,0.684,684.0,record.hrv_btb
2026-04-03 05:44:10+00:00,2026-04-03 05:44:10+00:00,0.62,620.0,record.hrv_btb
2026-04-03 05:44:11+00:00,2026-04-03 05:44:11+00:00,0.662,662.0,record.hrv_btb
2026-04-03 05:44:12+00:00,2026-04-03 05:44:12+00:00,0.698,698.0,record.hrv_btb
2026-04-03 05:44:13+00:00,2026-04-03 05:44:13+00:00,0.734,734.0,record.hrv_btb
2026-04-03 05:44:14+00:00,2026-04-03 05:44:14+00:00,0.735,735.0,record.hrv_btb
2026-04-03 05:44:15+00:00,2026-04-03 05:44:15+00:00,0.71,710.0,record.hrv_btb
2026-04-03 05:44:16+00:00,2026-04-03 05:44:16+00:00,0.722,722.0,record.hrv_btb
2026-04-03 05:44:17+00:00,2026-04-03 05:44:17+00:00,0.706,706.0,record.hrv_btb
2026-04-03 05:44:18+00:00,2026-04-03 05:44:18+00:00,0.72,720.0,record.hrv_btb
2026-04-03 05:44:19+00:00,2026-04-03 05:44:19+00:00,0.777,777.0,record.hrv_btb
