n_intervals,mean_rr_ms,mean_hr_bpm,rmssd_ms,sdnn_ms,pnn50_pct,min_rr_ms,max_rr_ms,window_start,window_end
60,894.3666666666667,67.0865789571764,61.566279566504726,68.11504890261511,35.59322033898305,732.0,1067.0,2026-03-30 01:16:26+00:00,2026-03-30 01:17:26+00:00
60,900.1666666666666,66.65432327346788,63.28587279097329,71.48382931200135,38.983050847457626,732.0,1067.0,2026-03-30 01:16:36+00:00,2026-03-30 01:17:36+00:00
60,920.7333333333333,65.16544783143871,65.64039165749358,78.98613194446239,40.67796610169492,732.0,1126.0,2026-03-30 01:16:46+00:00,2026-03-30 01:17:46+00:00
60,936.5166666666667,64.06719937356516,64.02435977085437,71.9386489242017,37.28813559322034,765.0,1126.0,2026-03-30 01:16:56+00:00,2026-03-30 01:17:56+00:00
60,925.8833333333333,64.80298093712311,53.42585548120222,66.34299464037711,27.11864406779661,765.0,1126.0,2026-03-30 01:17:06+00:00,2026-03-30 01:18:06+00:00
60,944.55,63.52231221216453,52.141918463142005,60.0277972332649,27.11864406779661,844.0,1126.0,2026-03-30 01:17:16+00:00,2026-03-30 01:18:16+00:00
60,960.05,62.49674496119994,57.57883321063657,57.58072447015992,28.8135593220339,850.0,1126.0,2026-03-30 01:17:26+00:00,2026-03-30 01:18:26+00:00
60,971.6,61.753808151502675,56.44721548130803,55.02301521536083,27.11864406779661,880.0,1126.0,2026-03-30 01:17:36+00:00,2026-03-30 01:18:36+00:00
60,960.2833333333333,62.48155926202336,54.79391281297524,51.04504214596767,25.423728813559322,809.0,1092.0,2026-03-30 01:17:46+00:00,2026-03-30 01:18:46+00:00
60,962.5833333333334,62.33226560470955,58.87907746145369,54.12017126592549,30.508474576271187,809.0,1092.0,2026-03-30 01:17:56+00:00,2026-03-30 01:18:56+00:00
60,961.0166666666667,62.43388078597319,59.512710506785076,57.18257754894617,30.508474576271187,809.0,1092.0,2026-03-30 01:18:06+00:00,2026-03-30 01:19:06+00:00
60,948.05,63.287801276303995,56.03282936013222,60.21386320469646,25.423728813559322,809.0,1092.0,2026-03-30 01:18:16+00:00,2026-03-30 01:19:16+00:00
