n_intervals,mean_rr_ms,mean_hr_bpm,rmssd_ms,sdnn_ms,pnn50_pct,min_rr_ms,max_rr_ms,window_start,window_end
60,736.9166666666666,81.42033246635758,17.31757214752535,26.658093607800613,5.084745762711865,684.0,790.0,2026-04-05 04:38:44+00:00,2026-04-05 04:39:44+00:00
60,736.7833333333333,81.43506684461737,18.565048261428046,30.620748292435643,6.779661016949152,647.0,790.0,2026-04-05 04:38:54+00:00,2026-04-05 04:39:54+00:00
60,738.4666666666667,81.24943576780717,18.240855614781946,32.023014322947226,6.779661016949152,647.0,786.0,2026-04-05 04:39:04+00:00,2026-04-05 04:40:04+00:00
60,730.7666666666667,82.10555124754823,20.069793476004968,34.851436109148445,6.779661016949152,647.0,786.0,2026-04-05 04:39:14+00:00,2026-04-05 04:40:14+00:00
60,727.8833333333333,82.43079248047994,19.067676082481597,34.16812453827803,5.084745762711865,647.0,786.0,2026-04-05 04:39:24+00:00,2026-04-05 04:40:24+00:00
60,731.9,81.97841235141414,23.584683337615395,40.25709748982265,6.779661016949152,647.0,835.0,2026-04-05 04:39:34+00:00,2026-04-05 04:40:34+00:00
60,729.0333333333333,82.30076356819534,26.92204691641205,42.41360777266873,6.779661016949152,647.0,835.0,2026-04-05 04:39:44+00:00,2026-04-05 04:40:44+00:00
60,732.4333333333333,81.91871842716061,25.56712666886318,37.217349092141525,5.084745762711865,656.0,835.0,2026-04-05 04:39:54+00:00,2026-04-05 04:40:54+00:00
60,710.6,84.43568815085843,24.376635103784338,43.18042557157552,3.389830508474576,631.0,835.0,2026-04-05 04:40:04+00:00,2026-04-05 04:41:04+00:00
60,706.3333333333334,84.94572911750825,25.24590921720566,45.79751553718314,5.084745762711865,631.0,835.0,2026-04-05 04:40:14+00:00,2026-04-05 04:41:14+00:00
60,703.8833333333333,85.24139890606871,39.236354639845544,51.795586379165385,8.47457627118644,595.0,835.0,2026-04-05 04:40:24+00:00,2026-04-05 04:41:24+00:00
60,707.0333333333333,84.86162840035831,36.695494574046805,52.944795895624885,6.779661016949152,595.0,780.0,2026-04-05 04:40:34+00:00,2026-04-05 04:41:34+00:00
