anchor_timestamp,beat_timestamp,rr_s,rr_ms,source
2026-04-05 04:38:44+00:00,2026-04-05 04:38:44+00:00,0.686,686.0,record.hrv_btb
2026-04-05 04:38:45+00:00,2026-04-05 04:38:45+00:00,0.686,686.0,record.hrv_btb
2026-04-05 04:38:46+00:00,2026-04-05 04:38:46+00:00,0.686,686.0,record.hrv_btb
2026-04-05 04:38:47+00:00,2026-04-05 04:38:47+00:00,0.686,686.0,record.hrv_btb
2026-04-05 04:38:48+00:00,2026-04-05 04:38:48+00:00,0.686,686.0,record.hrv_btb
2026-04-05 04:38:49+00:00,2026-04-05 04:38:49+00:00,0.686,686.0,record.hrv_btb
2026-04-05 04:38:50+00:00,2026-04-05 04:38:50+00:00,0.734,734.0,record.hrv_btb
2026-04-05 04:38:51+00:00,2026-04-05 04:38:51+00:00,0.734,734.0,record.hrv_btb
2026-04-05 04:38:52+00:00,2026-04-05 04:38:52+00:00,0.731,731.0,record.hrv_btb
2026-04-05 04:38:53+00:00,2026-04-05 04:38:53+00:00,0.738,738.0,record.hrv_btb
2026-04-05 04:38:54+00:00,2026-04-05 04:38:54+00:00,0.766,766.0,record.hrv_btb
2026-04-05 04:38:55+00:00,2026-04-05 04:38:55+00:00,0.762,762.0,record.hrv_btb
2026-04-05 04:38:56+00:00,2026-04-05 04:38:56+00:00,0.754,754.0,record.hrv_btb
2026-04-05 04:38:57+00:00,2026-04-05 04:38:57+00:00,0.773,773.0,record.hrv_btb
2026-04-05 04:38:58+00:00,2026-04-05 04:38:58+00:00,0.79,790.0,record.hrv_btb
2026-04-05 04:38:59+00:00,2026-04-05 04:38:59+00:00,0.79,790.0,record.hrv_btb
2026-04-05 04:39:00+00:00,2026-04-05 04:39:00+00:00,0.79,790.0,record.hrv_btb
2026-04-05 04:39:01+00:00,2026-04-05 04:39:01+00:00,0.755,755.0,record.hrv_btb
2026-04-05 04:39:02+00:00,2026-04-05 04:39:02+00:00,0.742,742.0,record.hrv_btb
2026-04-05 04:39:03+00:00,2026-04-05 04:39:03+00:00,0.743,743.0,record.hrv_btb
2026-04-05 04:39:04+00:00,2026-04-05 04:39:04+00:00,0.743,743.0,record.hrv_btb
2026-04-05 04:39:05+00:00,2026-04-05 04:39:05+00:00,0.752,752.0,record.hrv_btb
2026-04-05 04:39:06+00:00,2026-04-05 04:39:06+00:00,0.752,752.0,record.hrv_btb
2026-04-05 04:39:07+00:00,2026-04-05 04:39:07+00:00,0.752,752.0,record.hrv_btb
2026-04-05 04:39:08+00:00,2026-04-05 04:39:08+00:00,0.752,752.0,record.hrv_btb
2026-04-05 04:39:09+00:00,2026-04-05 04:39:09+00:00,0.752,752.0,record.hrv_btb
2026-04-05 04:39:10+00:00,2026-04-05 04:39:10+00:00,0.752,752.0,record.hrv_btb
2026-04-05 04:39:11+00:00,2026-04-05 04:39:11+00:00,0.752,752.0,record.hrv_btb
2026-04-05 04:39:12+00:00,2026-04-05 04:39:12+00:00,0.752,752.0,record.hrv_btb
2026-04-05 04:39:13+00:00,2026-04-05 04:39:13+00:00,0.684,684.0,record.hrv_btb
2026-04-05 04:39:14+00:00,2026-04-05 04:39:14+00:00,0.684,684.0,record.hrv_btb
2026-04-05 04:39:15+00:00,2026-04-05 04:39:15+00:00,0.684,684.0,record.hrv_btb
2026-04-05 04:39:16+00:00,2026-04-05 04:39:16+00:00,0.742,742.0,record.hrv_btb
2026-04-05 04:39:17+00:00,2026-04-05 04:39:17+00:00,0.752,752.0,record.hrv_btb
2026-04-05 04:39:18+00:00,2026-04-05 04:39:18+00:00,0.768,768.0,record.hrv_btb
2026-04-05 04:39:19+00:00,2026-04-05 04:39:19+00:00,0.768,768.0,record.hrv_btb
2026-04-05 04:39:20+00:00,2026-04-05 04:39:20+00:00,0.737,737.0,record.hrv_btb
2026-04-05 04:39:21+00:00,2026-04-05 04:39:21+00:00,0.737,737.0,record.hrv_btb
2026-04-05 04:39:22+00:00,2026-04-05 04:39:22+00:00,0.737,737.0,record.hrv_btb
2026-04-05 04:39:23+00:00,2026-04-05 04:39:23+00:00,0.737,737.0,record.hrv_btb
2026-04-05 04:39:24+00:00,2026-04-05 04:39:24+00:00,0.737,737.0,record.hrv_btb
2026-04-05 04:39:25+00:00,2026-04-05 04:39:25+00:00,0.737,737.0,record.hrv_btb
2026-04-05 04:39:26+00:00,2026-04-05 04:39:26+00:00,0.737,737.0,record.hrv_btb
2026-04-05 04:39:27+00:00,2026-04-05 04:39:27+00:00,0.737,737.0,record.hrv_btb
2026-04-05 04:39:28+00:00,2026-04-05 04:39:28+00:00,0.737,737.0,record.hrv_btb
2026-04-05 04:39:29+00:00,2026-04-05 04:39:29+00:00,0.737,737.0,record.hrv_btb
2026-04-05 04:39:30+00:00,2026-04-05 04:39:30+00:00,0.737,737.0,record.hrv_btb
2026-04-05 04:39:31+00:00,2026-04-05 04:39:31+00:00,0.737,737.0,record.hrv_btb
2026-04-05 04:39:32+00:00,2026-04-05 04:39:32+00:00,0.737,737.0,record.hrv_btb
2026-04-05 04:39:33+00:00,2026-04-05 04:39:33+00:00,0.737,737.0,record.hrv_btb
2026-04-05 04:39:34+00:00,2026-04-05 04:39:34+00:00,0.737,737.0,record.hrv_btb
2026-04-05 04:39:35+00:00,2026-04-05 04:39:35+00:00,0.737,737.0,record.hrv_btb
2026-04-05 04:39:36+00:00,2026-04-05 04:39:36+00:00,0.737,737.0,record.hrv_btb
2026-04-05 04:39:37+00:00,2026-04-05 04:39:37+00:00,0.737,737.0,record.hrv_btb
2026-04-05 04:39:38+00:00,2026-04-05 04:39:38+00:00,0.737,737.0,record.hrv_btb
2026-04-05 04:39:39+00:00,2026-04-05 04:39:39+00:00,0.737,737.0,record.hrv_btb
2026-04-05 04:39:40+00:00,2026-04-05 04:39:40+00:00,0.737,737.0,record.hrv_btb
2026-04-05 04:39:41+00:00,2026-04-05 04:39:41+00:00,0.737,737.0,record.hrv_btb
2026-04-05 04:39:42+00:00,2026-04-05 04:39:42+00:00,0.748,748.0,record.hrv_btb
2026-04-05 04:39:43+00:00,2026-04-05 04:39:43+00:00,0.694,694.0,record.hrv_btb
2026-04-05 04:39:44+00:00,2026-04-05 04:39:44+00:00,0.677,677.0,record.hrv_btb
2026-04-05 04:39:45+00:00,2026-04-05 04:39:45+00:00,0.654,654.0,record.hrv_btb
2026-04-05 04:39:46+00:00,2026-04-05 04:39:46+00:00,0.647,647.0,record.hrv_btb
2026-04-05 04:39:47+00:00,2026-04-05 04:39:47+00:00,0.664,664.0,record.hrv_btb
2026-04-05 04:39:48+00:00,2026-04-05 04:39:48+00:00,0.699,699.0,record.hrv_btb
2026-04-05 04:39:49+00:00,2026-04-05 04:39:49+00:00,0.706,706.0,record.hrv_btb
2026-04-05 04:39:50+00:00,2026-04-05 04:39:50+00:00,0.711,711.0,record.hrv_btb
2026-04-05 04:39:51+00:00,2026-04-05 04:39:51+00:00,0.767,767.0,record.hrv_btb
2026-04-05 04:39:52+00:00,2026-04-05 04:39:52+00:00,0.767,767.0,record.hrv_btb
2026-04-05 04:39:53+00:00,2026-04-05 04:39:53+00:00,0.753,753.0,record.hrv_btb
2026-04-05 04:39:54+00:00,2026-04-05 04:39:54+00:00,0.764,764.0,record.hrv_btb
2026-04-05 04:39:55+00:00,2026-04-05 04:39:55+00:00,0.771,771.0,record.hrv_btb
2026-04-05 04:39:56+00:00,2026-04-05 04:39:56+00:00,0.762,762.0,record.hrv_btb
2026-04-05 04:39:57+00:00,2026-04-05 04:39:57+00:00,0.753,753.0,record.hrv_btb
2026-04-05 04:39:58+00:00,2026-04-05 04:39:58+00:00,0.786,786.0,record.hrv_btb
2026-04-05 04:39:59+00:00,2026-04-05 04:39:59+00:00,0.786,786.0,record.hrv_btb
2026-04-05 04:40:00+00:00,2026-04-05 04:40:00+00:00,0.786,786.0,record.hrv_btb
2026-04-05 04:40:01+00:00,2026-04-05 04:40:01+00:00,0.786,786.0,record.hrv_btb
2026-04-05 04:40:02+00:00,2026-04-05 04:40:02+00:00,0.786,786.0,record.hrv_btb
2026-04-05 04:40:03+00:00,2026-04-05 04:40:03+00:00,0.786,786.0,record.hrv_btb
2026-04-05 04:40:04+00:00,2026-04-05 04:40:04+00:00,0.711,711.0,record.hrv_btb
2026-04-05 04:40:05+00:00,2026-04-05 04:40:05+00:00,0.68,680.0,record.hrv_btb
2026-04-05 04:40:06+00:00,2026-04-05 04:40:06+00:00,0.68,680.0,record.hrv_btb
2026-04-05 04:40:07+00:00,2026-04-05 04:40:07+00:00,0.708,708.0,record.hrv_btb
2026-04-05 04:40:08+00:00,2026-04-05 04:40:08+00:00,0.713,713.0,record.hrv_btb
2026-04-05 04:40:09+00:00,2026-04-05 04:40:09+00:00,0.713,713.0,record.hrv_btb
2026-04-05 04:40:10+00:00,2026-04-05 04:40:10+00:00,0.713,713.0,record.hrv_btb
2026-04-05 04:40:11+00:00,2026-04-05 04:40:11+00:00,0.713,713.0,record.hrv_btb
2026-04-05 04:40:12+00:00,2026-04-05 04:40:12+00:00,0.675,675.0,record.hrv_btb
2026-04-05 04:40:13+00:00,2026-04-05 04:40:13+00:00,0.675,675.0,record.hrv_btb
2026-04-05 04:40:14+00:00,2026-04-05 04:40:14+00:00,0.686,686.0,record.hrv_btb
2026-04-05 04:40:15+00:00,2026-04-05 04:40:15+00:00,0.692,692.0,record.hrv_btb
2026-04-05 04:40:16+00:00,2026-04-05 04:40:16+00:00,0.708,708.0,record.hrv_btb
2026-04-05 04:40:17+00:00,2026-04-05 04:40:17+00:00,0.725,725.0,record.hrv_btb
2026-04-05 04:40:18+00:00,2026-04-05 04:40:18+00:00,0.749,749.0,record.hrv_btb
2026-04-05 04:40:19+00:00,2026-04-05 04:40:19+00:00,0.749,749.0,record.hrv_btb
2026-04-05 04:40:20+00:00,2026-04-05 04:40:20+00:00,0.716,716.0,record.hrv_btb
2026-04-05 04:40:21+00:00,2026-04-05 04:40:21+00:00,0.716,716.0,record.hrv_btb
2026-04-05 04:40:22+00:00,2026-04-05 04:40:22+00:00,0.716,716.0,record.hrv_btb
2026-04-05 04:40:23+00:00,2026-04-05 04:40:23+00:00,0.716,716.0,record.hrv_btb
2026-04-05 04:40:24+00:00,2026-04-05 04:40:24+00:00,0.716,716.0,record.hrv_btb
2026-04-05 04:40:25+00:00,2026-04-05 04:40:25+00:00,0.716,716.0,record.hrv_btb
2026-04-05 04:40:26+00:00,2026-04-05 04:40:26+00:00,0.716,716.0,record.hrv_btb
2026-04-05 04:40:27+00:00,2026-04-05 04:40:27+00:00,0.75,750.0,record.hrv_btb
2026-04-05 04:40:28+00:00,2026-04-05 04:40:28+00:00,0.75,750.0,record.hrv_btb
2026-04-05 04:40:29+00:00,2026-04-05 04:40:29+00:00,0.75,750.0,record.hrv_btb
2026-04-05 04:40:30+00:00,2026-04-05 04:40:30+00:00,0.835,835.0,record.hrv_btb
2026-04-05 04:40:31+00:00,2026-04-05 04:40:31+00:00,0.823,823.0,record.hrv_btb
2026-04-05 04:40:32+00:00,2026-04-05 04:40:32+00:00,0.802,802.0,record.hrv_btb
2026-04-05 04:40:33+00:00,2026-04-05 04:40:33+00:00,0.753,753.0,record.hrv_btb
2026-04-05 04:40:34+00:00,2026-04-05 04:40:34+00:00,0.749,749.0,record.hrv_btb
2026-04-05 04:40:35+00:00,2026-04-05 04:40:35+00:00,0.747,747.0,record.hrv_btb
2026-04-05 04:40:36+00:00,2026-04-05 04:40:36+00:00,0.718,718.0,record.hrv_btb
2026-04-05 04:40:37+00:00,2026-04-05 04:40:37+00:00,0.689,689.0,record.hrv_btb
2026-04-05 04:40:38+00:00,2026-04-05 04:40:38+00:00,0.696,696.0,record.hrv_btb
2026-04-05 04:40:39+00:00,2026-04-05 04:40:39+00:00,0.709,709.0,record.hrv_btb
2026-04-05 04:40:40+00:00,2026-04-05 04:40:40+00:00,0.691,691.0,record.hrv_btb
2026-04-05 04:40:41+00:00,2026-04-05 04:40:41+00:00,0.656,656.0,record.hrv_btb
2026-04-05 04:40:42+00:00,2026-04-05 04:40:42+00:00,0.755,755.0,record.hrv_btb
2026-04-05 04:40:43+00:00,2026-04-05 04:40:43+00:00,0.756,756.0,record.hrv_btb
2026-04-05 04:40:44+00:00,2026-04-05 04:40:44+00:00,0.729,729.0,record.hrv_btb
2026-04-05 04:40:45+00:00,2026-04-05 04:40:45+00:00,0.729,729.0,record.hrv_btb
2026-04-05 04:40:46+00:00,2026-04-05 04:40:46+00:00,0.729,729.0,record.hrv_btb
2026-04-05 04:40:47+00:00,2026-04-05 04:40:47+00:00,0.729,729.0,record.hrv_btb
2026-04-05 04:40:48+00:00,2026-04-05 04:40:48+00:00,0.729,729.0,record.hrv_btb
2026-04-05 04:40:49+00:00,2026-04-05 04:40:49+00:00,0.729,729.0,record.hrv_btb
2026-04-05 04:40:50+00:00,2026-04-05 04:40:50+00:00,0.719,719.0,record.hrv_btb
2026-04-05 04:40:51+00:00,2026-04-05 04:40:51+00:00,0.727,727.0,record.hrv_btb
2026-04-05 04:40:52+00:00,2026-04-05 04:40:52+00:00,0.726,726.0,record.hrv_btb
2026-04-05 04:40:53+00:00,2026-04-05 04:40:53+00:00,0.703,703.0,record.hrv_btb
2026-04-05 04:40:54+00:00,2026-04-05 04:40:54+00:00,0.677,677.0,record.hrv_btb
2026-04-05 04:40:55+00:00,2026-04-05 04:40:55+00:00,0.631,631.0,record.hrv_btb
2026-04-05 04:40:56+00:00,2026-04-05 04:40:56+00:00,0.631,631.0,record.hrv_btb
2026-04-05 04:40:57+00:00,2026-04-05 04:40:57+00:00,0.631,631.0,record.hrv_btb
2026-04-05 04:40:58+00:00,2026-04-05 04:40:58+00:00,0.631,631.0,record.hrv_btb
2026-04-05 04:40:59+00:00,2026-04-05 04:40:59+00:00,0.631,631.0,record.hrv_btb
2026-04-05 04:41:00+00:00,2026-04-05 04:41:00+00:00,0.656,656.0,record.hrv_btb
2026-04-05 04:41:01+00:00,2026-04-05 04:41:01+00:00,0.656,656.0,record.hrv_btb
2026-04-05 04:41:02+00:00,2026-04-05 04:41:02+00:00,0.656,656.0,record.hrv_btb
2026-04-05 04:41:03+00:00,2026-04-05 04:41:03+00:00,0.656,656.0,record.hrv_btb
2026-04-05 04:41:04+00:00,2026-04-05 04:41:04+00:00,0.656,656.0,record.hrv_btb
2026-04-05 04:41:05+00:00,2026-04-05 04:41:05+00:00,0.656,656.0,record.hrv_btb
2026-04-05 04:41:06+00:00,2026-04-05 04:41:06+00:00,0.656,656.0,record.hrv_btb
2026-04-05 04:41:07+00:00,2026-04-05 04:41:07+00:00,0.656,656.0,record.hrv_btb
2026-04-05 04:41:08+00:00,2026-04-05 04:41:08+00:00,0.683,683.0,record.hrv_btb
2026-04-05 04:41:09+00:00,2026-04-05 04:41:09+00:00,0.731,731.0,record.hrv_btb
2026-04-05 04:41:10+00:00,2026-04-05 04:41:10+00:00,0.68,680.0,record.hrv_btb
2026-04-05 04:41:11+00:00,2026-04-05 04:41:11+00:00,0.666,666.0,record.hrv_btb
2026-04-05 04:41:12+00:00,2026-04-05 04:41:12+00:00,0.667,667.0,record.hrv_btb
2026-04-05 04:41:13+00:00,2026-04-05 04:41:13+00:00,0.674,674.0,record.hrv_btb
2026-04-05 04:41:14+00:00,2026-04-05 04:41:14+00:00,0.663,663.0,record.hrv_btb
2026-04-05 04:41:15+00:00,2026-04-05 04:41:15+00:00,0.636,636.0,record.hrv_btb
2026-04-05 04:41:16+00:00,2026-04-05 04:41:16+00:00,0.648,648.0,record.hrv_btb
2026-04-05 04:41:17+00:00,2026-04-05 04:41:17+00:00,0.692,692.0,record.hrv_btb
2026-04-05 04:41:18+00:00,2026-04-05 04:41:18+00:00,0.726,726.0,record.hrv_btb
2026-04-05 04:41:19+00:00,2026-04-05 04:41:19+00:00,0.726,726.0,record.hrv_btb
2026-04-05 04:41:20+00:00,2026-04-05 04:41:20+00:00,0.595,595.0,record.hrv_btb
2026-04-05 04:41:21+00:00,2026-04-05 04:41:21+00:00,0.78,780.0,record.hrv_btb
2026-04-05 04:41:22+00:00,2026-04-05 04:41:22+00:00,0.78,780.0,record.hrv_btb
2026-04-05 04:41:23+00:00,2026-04-05 04:41:23+00:00,0.78,780.0,record.hrv_btb
2026-04-05 04:41:24+00:00,2026-04-05 04:41:24+00:00,0.78,780.0,record.hrv_btb
2026-04-05 04:41:25+00:00,2026-04-05 04:41:25+00:00,0.78,780.0,record.hrv_btb
2026-04-05 04:41:26+00:00,2026-04-05 04:41:26+00:00,0.78,780.0,record.hrv_btb
2026-04-05 04:41:27+00:00,2026-04-05 04:41:27+00:00,0.78,780.0,record.hrv_btb
2026-04-05 04:41:28+00:00,2026-04-05 04:41:28+00:00,0.78,780.0,record.hrv_btb
2026-04-05 04:41:29+00:00,2026-04-05 04:41:29+00:00,0.78,780.0,record.hrv_btb
2026-04-05 04:41:30+00:00,2026-04-05 04:41:30+00:00,0.78,780.0,record.hrv_btb
2026-04-05 04:41:31+00:00,2026-04-05 04:41:31+00:00,0.78,780.0,record.hrv_btb
2026-04-05 04:41:32+00:00,2026-04-05 04:41:32+00:00,0.78,780.0,record.hrv_btb
2026-04-05 04:41:33+00:00,2026-04-05 04:41:33+00:00,0.78,780.0,record.hrv_btb
2026-04-05 04:41:34+00:00,2026-04-05 04:41:34+00:00,0.78,780.0,record.hrv_btb
2026-04-05 04:41:35+00:00,2026-04-05 04:41:35+00:00,0.78,780.0,record.hrv_btb
2026-04-05 04:41:36+00:00,2026-04-05 04:41:36+00:00,0.78,780.0,record.hrv_btb
2026-04-05 04:41:37+00:00,2026-04-05 04:41:37+00:00,0.78,780.0,record.hrv_btb
2026-04-05 04:41:38+00:00,2026-04-05 04:41:38+00:00,0.78,780.0,record.hrv_btb
2026-04-05 04:41:39+00:00,2026-04-05 04:41:39+00:00,0.78,780.0,record.hrv_btb
2026-04-05 04:41:40+00:00,2026-04-05 04:41:40+00:00,0.78,780.0,record.hrv_btb
2026-04-05 04:41:41+00:00,2026-04-05 04:41:41+00:00,0.78,780.0,record.hrv_btb
2026-04-05 04:41:42+00:00,2026-04-05 04:41:42+00:00,0.78,780.0,record.hrv_btb
